Unnamed: 0,Exp Count,Kill,Cluster,Label
712,0.130434896,3.594206024,0,Unknown
713,0.119469048,3.98230159,0,Unknown
714,0.160000043,3.880001035,0,Unknown
715,0.128755359,3.785407563,0,Unknown
716,0.21794869,4.166666132,0,Unknown
717,0.166666759,3.694446497,0,Unknown
718,0.147321461,3.495536495,0,Unknown
719,0.161538325,4.119227284,0,Unknown
720,0.103448267,3.698275543,0,Unknown
721,0.147321461,3.857143718,0,Unknown
722,0.100418381,3.489538727,0,Unknown
723,0.18987337,3.974682538,0,Unknown
724,0.165254209,3.826270538,0,Unknown
725,0.194444552,3.916668843,0,Unknown
726,0.241071482,3.750000837,0,Unknown
727,0.12442402,3.483872573,0,Unknown
728,0.202702757,3.945947012,0,Unknown
729,0.230769128,3.93522092,0,Unknown
730,0.211453763,3.806167736,0,Unknown
731,0.102564089,3.935896931,0,Unknown
732,0.092592695,3.222225802,0,Unknown
733,0.177966072,3.813558676,0,Unknown
734,0.101449364,3.927539647,0,Unknown
735,0.244635183,3.88841185,0,Unknown
736,0.244635183,3.991416138,0,Unknown
737,0.241706344,3.781993389,0,Unknown
738,0.050847449,3.95338916,0,Unknown
739,0.082352883,4.152938245,0,Unknown
740,0.219827567,3.827585877,0,Unknown
741,0.203883693,3.597090871,0,Unknown
742,0.125000069,3.76389098,0,Unknown
743,0.095454576,3.722728457,0,Unknown
744,0.227091489,3.920316226,0,Unknown
745,0.256410224,3.92307642,0,Unknown
746,0.156398223,3.81042943,0,Unknown
747,0.145374462,3.832599457,0,Unknown
748,0.147058975,3.500003603,0,Unknown
749,0.094170433,3.57847646,0,Unknown
750,0.195980146,3.75377356,0,Unknown
751,0.060913786,3.411172015,0,Unknown
752,0.135000155,3.525004054,0,Unknown
753,0.106666695,3.826667687,0,Unknown
754,0.27272736,3.927273977,0,Unknown
755,0.108597324,3.760182357,0,Unknown
756,0.210280502,3.742992928,0,Unknown
757,0.228571592,3.62857402,0,Unknown
758,0.165957433,3.75319117,0,Unknown
759,0.180257503,3.759656491,0,Unknown
760,0.21348293,4.112355392,0,Unknown
761,0.108870911,3.919352784,0,Unknown
762,0.071090101,3.540287045,0,Unknown
763,0.088607573,3.392404204,0,Unknown
764,0.118942742,3.687224994,0,Unknown
765,0.224999944,3.762499059,0,Unknown
766,0.143540787,3.588519665,0,Unknown
767,0.136363802,3.363640441,0,Unknown
768,0.121457436,3.97165815,0,Unknown
769,0.111111173,3.388890772,0,Unknown
770,0.153061443,3.596943914,0,Unknown
771,0.070754764,3.636794854,0,Unknown
772,0.131004373,3.903930301,0,Unknown
773,0.249097158,4.483748847,0,Unknown
774,0.16455692,3.493670002,0,Unknown
775,0.153191476,3.548935868,0,Unknown
776,0.184210551,3.842105769,0,Unknown
777,0.176470551,3.529411023,0,Unknown
778,0.126168301,3.630843327,0,Unknown
779,0.153488451,3.54418786,0,Unknown
780,0.174273801,3.473027893,0,Unknown
781,0.28085104,3.651063519,0,Unknown
782,0.083333284,4.047616638,0,Unknown
783,0.085714347,3.657145469,0,Unknown
784,0.219895622,3.424088969,0,Unknown
785,0.090909091,3.506493506,0,Unknown
786,0.102127651,3.880850734,0,Unknown
787,0.119205401,3.397353918,0,Unknown
788,0.233945072,3.619267881,0,Unknown
789,0.174999956,3.787499053,0,Unknown
790,0.205479536,3.328768491,0,Unknown
791,0.166666759,3.611113117,0,Unknown
792,0.182608712,3.730435107,0,Unknown
793,0.17333338,3.506667602,0,Unknown
794,0.107142881,3.642857956,0,Unknown
795,0.167910266,3.884324155,0,Unknown
796,0.23502315,3.898619308,0,Unknown
797,0.081447993,3.638010367,0,Unknown
798,0.111627964,3.69767631,0,Unknown
799,0.202072832,3.637310976,0,Unknown
800,0.1500002,3.466671289,0,Unknown
801,0.127118623,3.635592604,0,Unknown
802,0.156398223,3.668249227,0,Unknown
803,0.171052654,3.710526804,0,Unknown
804,0.165137698,3.633029356,0,Unknown
805,0.218623384,3.655868817,0,Unknown
806,0.250000139,3.527779738,0,Unknown
807,0.206521492,3.880430143,0,Unknown
808,0.099526142,3.454978923,0,Unknown
809,0.19999995,3.674999081,0,Unknown
810,0.084677375,3.834675409,0,Unknown
811,0.084112201,3.490656326,0,Unknown
812,0.141509527,3.551889138,0,Unknown
813,0.117187408,3.562497217,0,Unknown
814,0.227678622,3.803572278,0,Unknown
815,0.144736861,3.736842597,0,Unknown
816,0.159183608,3.624488317,0,Unknown
817,0.107623352,3.618835217,0,Unknown
818,0.170305684,3.786026366,0,Unknown
819,0.176470796,3.335298042,0,Unknown
820,0.128755359,3.476394701,0,Unknown
821,0.150579034,3.694977842,0,Unknown
822,0.163865512,3.478990866,0,Unknown
823,0.086124472,3.387562564,0,Unknown
824,0.208955473,3.626870002,0,Unknown
825,0.121076271,3.524664784,0,Unknown
826,0.220408073,3.84489639,0,Unknown
827,0.133828857,3.736055591,0,Unknown
828,0.162499959,3.862499034,0,Unknown
829,0.111940177,3.895518173,0,Unknown
830,0.176470551,3.680671496,0,Unknown
831,0.20168063,4.033612598,0,Unknown
832,0.106060735,3.136367438,0,Unknown
833,0.14338219,3.716907529,0,Unknown
834,0.18090475,3.618094998,0,Unknown
835,0.157342432,4.206287676,0,Unknown
836,0.151898696,3.202530835,0,Unknown
837,0.133005057,3.517244845,0,Unknown
838,0.16935475,4.004030159,0,Unknown
839,0.156250244,3.453130396,0,Unknown
840,0.12442402,3.691245941,0,Unknown
841,0.118421068,3.526316253,0,Unknown
842,0.129310334,3.775861743,0,Unknown
843,0.111111173,3.708335394,0,Unknown
844,0.197368447,3.657895218,0,Unknown
845,0.221401953,4.029515537,0,Unknown
846,0.074626955,3.701496957,0,Unknown
847,0.221198259,3.898619308,0,Unknown
848,0.181395442,3.753490292,0,Unknown
849,0.211453763,3.779736016,0,Unknown
850,0.1163793,3.400861776,0,Unknown
851,0.129310334,3.749999677,0,Unknown
852,0.029556679,3.620693222,0,Unknown
853,0.094488219,2.97637889,0,Unknown
854,0.241935357,3.931449552,0,Unknown
855,0.190677934,3.635592604,0,Unknown
856,0.088983036,3.889829849,0,Unknown
857,0.162561737,3.665028241,0,Unknown
858,0.148648689,3.52702798,0,Unknown
859,0.176470652,4.099548995,0,Unknown
860,0.178899173,3.440368708,0,Unknown
862,0.223140431,3.892560858,0,Unknown
864,0.1163793,3.400861776,0,Unknown
865,0.118421068,3.710526804,0,Unknown
866,0.144736861,3.789474183,0,Unknown
867,0.178571322,3.892854826,0,Unknown
868,0.201923261,3.620195615,0,Unknown
869,0.097165949,3.497974151,0,Unknown
870,0.107142881,3.883929438,0,Unknown
871,0.282511299,3.968611111,0,Unknown
872,0.14410481,3.537118058,0,Unknown
873,0.216101658,3.711863778,0,Unknown
874,0.256097436,3.695120149,0,Unknown
875,0.158653991,3.966349777,0,Unknown
876,0.176470852,3.417117416,0,Unknown
877,0.163636416,3.736364825,0,Unknown
878,0.170616243,3.568723085,0,Unknown
879,0.136986358,3.65753575,0,Unknown
880,0.221198259,3.580646811,0,Unknown
881,0.126582246,3.784809168,0,Unknown
882,0.117391315,3.860869901,0,Unknown
883,0.195402119,3.735628749,0,Unknown
884,0.145748923,3.534411381,0,Unknown
885,0.151515335,3.848489513,0,Unknown
886,0.176470652,3.366517056,0,Unknown
887,0.171052654,3.750000493,0,Unknown
888,0.11764718,3.617650783,0,Unknown
889,0.133928548,2.866070917,0,Unknown
890,0.158653991,4.110580678,0,Unknown
891,0.121457436,3.789471997,0,Unknown
892,0.116666822,3.216670956,0,Unknown
893,0.162162206,3.95946053,0,Unknown
894,0.138655433,3.491595905,0,Unknown
895,0.320512779,3.884614887,0,Unknown
896,0.184210551,3.671053115,0,Unknown
897,0.222707433,3.628821119,0,Unknown
898,0.224669623,3.674009134,0,Unknown
900,0.204255302,3.676595432,0,Unknown
901,0.246753247,4.012987013,0,Unknown
902,0.236111242,3.597224221,0,Unknown
903,0.168103434,3.76293071,0,Unknown
904,0.147982109,3.739911488,0,Unknown
905,0.199052284,3.696685268,0,Unknown
906,0.166666806,2.937502448,0,Unknown
907,0.141025623,3.512820062,0,Unknown
908,0.232044519,3.464093182,0,Unknown
909,0.171806183,3.568282253,0,Unknown
910,0.162162206,3.52702798,0,Unknown
911,0.051282051,2.41025641,0,Unknown
912,0.179487156,3.70512773,0,Unknown
913,0.127906873,3.523252946,0,Unknown
914,0.080357129,2.383928146,0,Unknown
915,0.178899173,3.591744932,0,Unknown
916,0.195652191,3.508695957,0,Unknown
917,0.146341642,3.256101532,0,Unknown
918,0.281250439,3.843756006,0,Unknown
919,0.100961631,3.793272696,0,Unknown
920,0.179487156,3.858973864,0,Unknown
921,0.129186708,3.631581901,0,Unknown
922,0.116278975,3.627904024,0,Unknown
923,0.145374462,3.700440855,0,Unknown
924,0.188340866,3.605382298,0,Unknown
925,0.202702757,4.067568667,0,Unknown
926,0.167381967,3.978540602,0,Unknown
927,0.130434794,3.078261137,0,Unknown
928,0.191489345,3.599999694,0,Unknown
929,0.175532186,3.303196585,0,Unknown
930,0.163636416,3.981819449,0,Unknown
931,0.127358575,3.622643902,0,Unknown
932,0.158536508,3.634144569,0,Unknown
933,0.26027408,3.931508465,0,Unknown
934,0.216101658,3.737287502,0,Unknown
935,0.156398223,3.682467247,0,Unknown
936,0.196428817,3.125003906,0,Unknown
937,0.102857272,3.531433011,0,Unknown
938,0.111111235,3.370374115,0,Unknown
939,0.270270343,3.851352392,0,Unknown
940,0.118421068,4.197368973,0,Unknown
941,0.185022043,3.753304295,0,Unknown
942,0.146017725,3.676991801,0,Unknown
943,0.118942742,3.779736016,0,Unknown
944,0.21794869,4.038461021,0,Unknown
945,0.203619983,3.746607691,0,Unknown
946,0.093750021,3.669643676,0,Unknown
947,0.184834263,3.739339328,0,Unknown
948,0.164705766,3.905879596,0,Unknown
949,0.11440676,3.635592604,0,Unknown
950,0.088983036,3.457626533,0,Unknown
951,0.174107182,3.883929438,0,Unknown
952,0.172042789,4.05375821,0,Unknown
953,0.227091489,3.812746574,0,Unknown
954,0.155378387,3.717129105,0,Unknown
955,0.198113338,3.707549618,0,Unknown
956,0.166666759,3.555557531,0,Unknown
957,0.104803498,3.641921556,0,Unknown
958,0.27272736,3.613637513,0,Unknown
959,0.191082997,3.286627553,0,Unknown
960,0.133758098,3.248410954,0,Unknown
961,0.192307668,3.641025174,0,Unknown
962,0.125000069,3.944446636,0,Unknown
963,0.15483888,3.290326189,0,Unknown
964,0.276150547,3.677823191,0,Unknown
965,0.151260472,3.894957165,0,Unknown
966,0.184615228,3.726919923,0,Unknown
967,0.169565232,3.743478586,0,Unknown
968,0.172566402,3.650443124,0,Unknown
969,0.226890794,2.873950063,0,Unknown
970,0.238806255,3.582093829,0,Unknown
971,0.133928601,3.763393697,0,Unknown
972,0.224299202,3.785049028,0,Unknown
973,0.279412052,3.588238988,0,Unknown
974,0.126760653,3.563382791,0,Unknown
975,0.239436788,3.915495715,0,Unknown
977,0.171052654,3.7236847,0,Unknown
979,0.105000121,3.615004157,0,Unknown
980,0.179487156,3.653845685,0,Unknown
981,0.133333511,3.283337711,0,Unknown
982,0.129496496,2.913671161,0,Unknown
983,0.113445354,3.352940472,0,Unknown
984,0.087378598,2.417474555,0,Unknown
985,0.250000333,3.416671222,0,Unknown
986,0.081818174,2.563636131,0,Unknown
987,0.160714487,3.51786154,0,Unknown
988,0.120000032,3.680000981,0,Unknown
989,0.202898727,3.521742193,0,Unknown
990,0.143540787,3.846893081,0,Unknown
991,0.235714471,3.128573887,0,Unknown
992,0.168367587,3.290821028,0,Unknown
993,0.073469358,3.281631314,0,Unknown
994,0.171428694,3.800002714,0,Unknown
995,0.207792208,3.649350649,0,Unknown
996,0.225000259,3.76500433,0,Unknown
997,0.160000043,3.706667655,0,Unknown
998,0.129496496,3.064750406,0,Unknown
999,0.108597324,3.570137039,0,Unknown
1000,0.087378598,2.708736549,0,Unknown
1001,0.132158602,3.39647607,0,Unknown
1002,0.108597324,3.488689046,0,Unknown
1003,0.04166669,3.500001944,0,Unknown
1004,0.157894758,3.907895251,0,Unknown
1005,0.111111173,3.500001944,0,Unknown
1006,0.037500045,3.468754119,0,Unknown
1007,0.148148093,3.691356658,0,Unknown
1008,0.20869567,3.730435107,0,Unknown
1009,0.102564089,3.217948305,0,Unknown
1010,0.214285883,3.064288122,0,Unknown
1011,0.189473963,3.757900275,0,Unknown
1012,0.125748654,3.215572713,0,Unknown
1013,0.201923261,3.461541624,0,Unknown
1014,0.075000019,2.8000007,0,Unknown
1015,0.071090101,3.597159126,0,Unknown
1016,0.164383629,3.342467127,0,Unknown
1017,0.163636416,3.777273929,0,Unknown
1018,0.147727138,3.704542087,0,Unknown
1019,0.105263158,2.842105263,0,Unknown
1020,0.177966117,2.567796828,0,Unknown
1021,0.195980146,3.57286881,0,Unknown
1022,0.203007626,3.022557982,0,Unknown
1023,0.191234938,3.717129105,0,Unknown
1024,0.126760653,3.591551825,0,Unknown
1025,0.184834263,3.454978923,0,Unknown
1026,0.181818182,4.012987013,0,Unknown
1027,0.090517234,3.400861776,0,Unknown
1028,0.094117581,3.823526713,0,Unknown
1029,0.121076271,3.511211865,0,Unknown
1030,0.136363815,3.545459179,0,Unknown
1031,0.242553171,3.995744341,0,Unknown
1032,0.128755359,3.566523452,0,Unknown
1033,0.188340866,3.672646893,0,Unknown
1034,0.167381967,3.862660778,0,Unknown
1035,0.160000043,3.573334286,0,Unknown
1036,0.168103434,3.594827276,0,Unknown
1037,0.062761488,3.589957108,0,Unknown
1038,0.09230782,3.692312805,0,Unknown
1039,0.166666759,3.819446566,0,Unknown
1040,0.153846134,3.525640574,0,Unknown
1041,0.146666706,3.520000939,0,Unknown
1042,0.294392702,3.939254729,0,Unknown
1043,0.109589086,3.726028929,0,Unknown
1044,0.147541201,3.737710433,0,Unknown
1045,0.125000031,3.00000075,0,Unknown
1046,0.12195116,3.634144569,0,Unknown
1047,0.11999994,2.57999871,0,Unknown
1048,0.147540917,3.36885094,0,Unknown
1049,0.20869567,2.947826343,0,Unknown
1050,0.273972715,3.7534262,0,Unknown
1051,0.118110273,2.905512726,0,Unknown
1052,0.106194681,2.654867022,0,Unknown
1053,0.191176667,3.794121553,0,Unknown
1054,0.156250244,3.640630688,0,Unknown
1055,0.11594213,3.536234959,0,Unknown
1056,0.090909036,2.787877098,0,Unknown
1057,0.187499854,3.867184479,0,Unknown
1058,0.107623352,4.008969868,0,Unknown
1059,0.201492658,3.201494449,0,Unknown
1060,0.195348937,3.530234364,0,Unknown
1061,0.180555656,3.361112978,0,Unknown
1062,0.144230901,3.576926344,0,Unknown
1063,0.188340866,4.089687382,0,Unknown
1064,0.172566402,3.570797092,0,Unknown
1065,0.15126053,2.722689533,0,Unknown
1066,0.132353077,3.338238731,0,Unknown
1067,0.054298662,3.882354347,0,Unknown
1068,0.12406002,3.789469695,0,Unknown
1070,0.267327024,3.846538843,0,Unknown
1071,0.135000155,3.780004347,0,Unknown
1072,0.214285867,3.657145469,0,Unknown
1073,0.128755359,3.373390413,0,Unknown
1074,0.206106949,3.229008866,0,Unknown
1075,0.189320572,3.466022783,0,Unknown
1076,0.158653991,3.432695443,0,Unknown
1077,0.152284465,3.502542694,0,Unknown
1078,0.208955473,3.462690702,0,Unknown
1079,0.191780901,3.424658942,0,Unknown
1080,0.194805397,3.642860928,0,Unknown
1081,0.064516087,2.419353278,0,Unknown
1082,0.137056018,3.532999587,0,Unknown
1083,0.128834506,3.441721803,0,Unknown
1084,0.236111242,3.597224221,0,Unknown
1085,0.141025623,3.564102107,0,Unknown
1086,0.045454566,2.863637665,0,Unknown
1087,0.184834263,3.952609632,0,Unknown
1088,0.153191476,3.599999694,0,Unknown
1089,0.200000277,3.661543531,0,Unknown
1090,0.18090475,3.723622768,0,Unknown
1091,0.175675723,3.554055015,0,Unknown
1092,0.156521753,2.739130673,0,Unknown
1094,0.173077081,3.562503254,0,Unknown
1095,0.155172441,2.508621122,0,Unknown
1096,0.102272669,2.318180501,0,Unknown
1097,0.163179869,3.891212249,0,Unknown
1098,0.190677934,4.080507783,0,Unknown
1099,0.050000013,2.725000681,0,Unknown
1100,0.181034514,2.689655636,0,Unknown
1101,0.160000043,3.680000981,0,Unknown
1102,0.201219758,3.384150468,0,Unknown
1103,0.193916165,3.798475477,0,Unknown
1104,0.13452919,3.71300565,0,Unknown
1105,0.092664021,3.77605886,0,Unknown
1106,0.138888966,3.972224429,0,Unknown
1107,0.206896587,2.586207342,0,Unknown
1108,0.163179869,3.364015751,0,Unknown
1109,0.191999892,3.599997984,0,Unknown
1110,0.179723585,3.829494852,0,Unknown
1111,0.123711276,2.226802976,0,Unknown
1112,0.159090981,3.204546911,0,Unknown
1113,0.157894737,2.368421053,0,Unknown
1114,0.128342438,3.705887902,0,Unknown
1115,0.113636415,2.863637665,0,Unknown
1116,0.165137584,2.477063766,0,Unknown
1117,0.107142838,2.973213755,0,Unknown
1118,0.145833455,2.895835747,0,Unknown
1119,0.258992992,3.345326148,0,Unknown
1120,0.118811834,2.554454434,0,Unknown
1121,0.030927819,2.474225529,0,Unknown
1122,0.249999773,3.874996477,0,Unknown
1125,0.176470652,3.447965049,0,Unknown
1126,0.170616243,3.511851004,0,Unknown
1127,0.103448294,2.767241856,0,Unknown
1128,0.096774131,2.483869365,0,Unknown
1129,0.104347835,2.556521961,0,Unknown
1130,0.197605027,3.574854581,0,Unknown
1131,0.203007626,3.045114385,0,Unknown
1132,0.197183237,3.676058927,0,Unknown
1133,0.099056669,3.679247713,0,Unknown
1134,0.199999943,2.77142778,0,Unknown
1135,0.239264083,3.515341521,0,Unknown
1136,0.250000333,3.816671756,0,Unknown
1138,0.166666645,3.717948241,0,Unknown
1139,0.171428706,3.150002475,0,Unknown
1142,0.148515013,3.59406332,0,Unknown
1143,0.267857203,3.870536578,0,Unknown
1144,0.142180203,3.511851004,0,Unknown
1145,0.176470484,2.558822024,0,Unknown
1146,0.156249902,2.781248262,0,Unknown
1147,0.195348937,3.962792725,0,Unknown
1148,0.118226717,3.73891994,0,Unknown
1149,0.085714347,3.757145541,0,Unknown
1150,0.149999925,2.93999853,0,Unknown
1151,0.09292037,3.69026614,0,Unknown
1154,0.130434794,3.391304643,0,Unknown
1155,0.166666746,3.142858639,0,Unknown
1156,0.090909132,3.136365062,0,Unknown
1157,0.094170433,3.511211865,0,Unknown
1158,0.201793785,3.551570622,0,Unknown
1159,0.190476281,2.976191893,0,Unknown
1160,0.176470551,3.718486614,0,Unknown
1161,0.153846367,3.538466438,0,Unknown
1162,0.147982109,3.57847646,0,Unknown
1163,0.152073803,3.760370396,0,Unknown
1164,0.115384571,2.30769142,0,Unknown
1165,0.114285796,3.600002571,0,Unknown
1166,0.163043354,2.445650313,0,Unknown
1167,0.149999925,2.249998875,0,Unknown
1168,0.13888885,2.805554776,0,Unknown
1169,0.253521305,3.66197441,0,Unknown
1170,0.062499961,2.65624834,0,Unknown
1171,0.14876038,2.876034009,0,Unknown
1172,0.265193736,3.745861527,0,Unknown
1173,0.188340866,3.591929379,0,Unknown
1174,0.168831169,3.532467532,0,Unknown
1175,0.100000025,3.025000756,0,Unknown
1177,0.247706547,3.688075255,0,Unknown
1178,0.210000242,3.660004209,0,Unknown
1179,0.131250156,3.412504052,0,Unknown
1180,0.115384721,3.750003425,0,Unknown
1181,0.151079245,3.172664153,0,Unknown
1182,0.144736861,3.421053082,0,Unknown
1183,0.175000044,3.250000813,0,Unknown
1184,0.176470551,3.655461417,0,Unknown
1185,0.133663512,3.59406332,0,Unknown
1186,0.162162162,2.783783784,0,Unknown
1187,0.05853664,3.453661738,0,Unknown
1188,0.134146276,3.646339685,0,Unknown
1189,0.168224401,3.742992928,0,Unknown
1190,0.101694898,3.572033293,0,Unknown
1191,0.09459462,3.581082049,0,Unknown
1194,0.171806183,3.581498113,0,Unknown
1195,0.078260876,2.817391549,0,Unknown
1196,0.178218016,3.415845304,0,Unknown
1197,0.206477641,3.558702869,0,Unknown
1198,0.163366515,3.415845304,0,Unknown
1199,0.237409756,4.014383146,0,Unknown
1200,0.094488219,3.094489164,0,Unknown
1201,0.181034467,3.56896521,0,Unknown
1202,0.149999873,3.680766116,0,Unknown
1203,0.123456744,3.580245588,0,Unknown
1204,0.182243101,3.644862027,0,Unknown
1205,0.158590322,3.726872575,0,Unknown
1206,0.093749941,2.562498398,0,Unknown
1207,0.156249902,2.68749832,0,Unknown
1208,0.187500073,2.835938608,0,Unknown
1209,0.206896756,3.605914883,0,Unknown
1210,0.107142838,2.598213822,0,Unknown
1211,0.201793785,3.618835217,0,Unknown
1212,0.239264083,3.496936592,0,Unknown
1213,0.180451223,3.270678413,0,Unknown
1214,0.171428787,3.754290434,0,Unknown
1215,0.206008575,3.643776668,0,Unknown
1216,0.129310367,2.844828077,0,Unknown
1217,0.246154187,3.400004708,0,Unknown
1218,0.139534955,3.809304275,0,Unknown
1219,0.165137698,3.247708061,0,Unknown
1220,0.081081103,3.567568532,0,Unknown
1221,0.215246704,3.605382298,0,Unknown
1223,0.140186863,2.943924133,0,Unknown
1224,0.129729912,3.681086254,0,Unknown
1225,0.125874223,3.461541124,0,Unknown
1227,0.156398223,3.82464745,0,Unknown
1228,0.076923077,2.743589744,0,Unknown
1229,0.133333369,3.453334254,0,Unknown
1230,0.136986358,3.506850756,0,Unknown
1231,0.166666806,3.104169253,0,Unknown
1232,0.161764872,3.63235668,0,Unknown
1233,0.106060735,3.484852709,0,Unknown
1234,0.116504798,2.300969757,0,Unknown
1235,0.200000143,3.414288153,0,Unknown
1236,0.121212048,2.272725895,0,Unknown
1237,0.142857321,3.410718549,0,Unknown
1238,0.167598009,3.452518981,0,Unknown
1239,0.150000048,3.177273738,0,Unknown
1240,0.188976437,3.047245054,0,Unknown
1241,0.206422123,3.646790831,0,Unknown
1242,0.105263158,2.5,0,Unknown
1243,0.198113338,3.438681516,0,Unknown
1244,0.098360611,3.614752469,0,Unknown
1245,0.250995856,3.322707045,0,Unknown
1246,0.225663757,3.557522754,0,Unknown
1247,0.142180203,3.582941106,0,Unknown
1248,0.115384721,3.403849263,0,Unknown
1249,0.145946151,3.25946404,0,Unknown
1250,0.103896104,3.61038961,0,Unknown
1251,0.209790371,3.000002308,0,Unknown
1252,0.257510719,3.708154347,0,Unknown
1253,0.129310367,3.051724664,0,Unknown
1254,0.200836761,3.677823191,0,Unknown
1255,0.144230714,3.173075703,0,Unknown
1256,0.224299202,3.757011628,0,Unknown
1257,0.087866083,3.502091024,0,Unknown
1258,0.160975759,3.629271656,0,Unknown
1259,0.11999994,2.669998665,0,Unknown
1260,0.090909091,3.857142857,0,Unknown
1261,0.102564103,2.256410256,0,Unknown
1263,0.197674258,3.662787716,0,Unknown
1264,0.164062372,3.855465738,0,Unknown
1265,0.228699623,3.645741055,0,Unknown
1266,0.130434683,2.282606959,0,Unknown
1267,0.191176667,3.323532833,0,Unknown
1268,0.12558146,3.432559896,0,Unknown
1269,0.118421068,3.605263632,0,Unknown
1270,0.189873298,2.620251506,0,Unknown
1271,0.08333331,2.916665856,0,Unknown
1272,0.172414031,3.517246231,0,Unknown
1273,0.157894667,3.546557125,0,Unknown
1274,0.161764872,3.63235668,0,Unknown
1276,0.172661995,3.302160649,0,Unknown
1278,0.142857245,3.814288439,0,Unknown
1279,0.116504798,2.67961035,0,Unknown
1280,0.248407896,3.305735853,0,Unknown
1281,0.108695723,3.000001957,0,Unknown
1283,0.135746655,3.71945836,0,Unknown
1284,0.228915525,3.602407468,0,Unknown
1285,0.05999997,2.3999988,0,Unknown
1286,0.161764872,3.661768475,0,Unknown
1287,0.118226717,3.576358203,0,Unknown
1288,0.14062522,3.578130591,0,Unknown
1289,0.083720973,3.460466887,0,Unknown
1290,0.219827567,3.543103143,0,Unknown
1291,0.174757451,3.524275266,0,Unknown
1293,0.165898694,3.552997029,0,Unknown
1294,0.121621654,3.648649635,0,Unknown
1295,0.169811433,3.523587233,0,Unknown
1296,0.174887947,3.766817326,0,Unknown
1297,0.130434794,2.634782838,0,Unknown
1298,0.186528768,3.295341568,0,Unknown
1299,0.16167684,3.502998207,0,Unknown
1300,0.155378387,3.66932037,0,Unknown
1301,0.123077093,3.476927891,0,Unknown
1302,0.188405961,3.84058305,0,Unknown
1303,0.219178172,3.452056213,0,Unknown
1304,0.145631209,3.728158959,0,Unknown
1305,0.153846154,2.641025641,0,Unknown
1306,0.228813579,2.89830533,0,Unknown
1307,0.268085084,3.880850734,0,Unknown
1308,0.188811334,3.12587653,0,Unknown
1309,0.187500171,3.692311065,0,Unknown
1310,0.18292674,3.817071309,0,Unknown
1311,0.13888885,2.277777145,0,Unknown
1312,0.192660648,3.784405579,0,Unknown
1313,0.139534955,3.516280869,0,Unknown
1314,0.173077081,3.692311065,0,Unknown
1315,0.162561737,3.871924997,0,Unknown
1316,0.275109182,3.72052418,0,Unknown
1317,0.167381967,3.618025596,0,Unknown
1318,0.146341392,3.536583641,0,Unknown
1319,0.178808101,3.437089052,0,Unknown
1320,0.197368447,3.578947839,0,Unknown
1321,0.17647077,3.764709758,0,Unknown
1323,0.232876808,3.49315212,0,Unknown
1324,0.05999997,2.429998785,0,Unknown
1325,0.135000155,3.510004037,0,Unknown
1326,0.181034514,2.922414297,0,Unknown
1327,0.107913747,3.086333156,0,Unknown
1329,0.146341599,3.643905816,0,Unknown
1330,0.133928548,2.303571017,0,Unknown
1331,0.183673732,4.025515955,0,Unknown
1332,0.108108108,2.432432432,0,Unknown
1333,0.119403128,3.656720784,0,Unknown
1334,0.220588462,3.602944885,0,Unknown
1335,0.081081103,3.6216226,0,Unknown
1336,0.103448378,3.428574806,0,Unknown
1337,0.159420428,3.84058305,0,Unknown
1339,0.082568849,3.481653133,0,Unknown
1340,0.104347835,2.58260892,0,Unknown
1342,0.124999922,2.187498633,0,Unknown
1343,0.200957101,3.789476767,0,Unknown
1344,0.201219758,3.713419163,0,Unknown
1345,0.229729792,3.675676669,0,Unknown
1346,0.116504798,2.417474555,0,Unknown
1347,0.137614654,2.779816004,0,Unknown
1348,0.236220547,3.070867109,0,Unknown
1349,0.127659507,2.712764514,0,Unknown
1350,0.144927662,3.942032413,0,Unknown
1351,0.151162668,3.953485154,0,Unknown
1352,0.124138042,3.144830406,0,Unknown
1354,0.165137698,3.495414608,0,Unknown
1355,0.222707433,3.681222868,0,Unknown
1356,0.227272831,3.295456043,0,Unknown
1358,0.112149491,3.22429786,0,Unknown
1359,0.28000028,3.62000362,0,Unknown
1360,0.161290557,3.387101691,0,Unknown
1361,0.250995856,3.5019898,0,Unknown
1362,0.108108108,3.0,0,Unknown
1363,0.239264083,3.404911944,0,Unknown
1364,0.113207526,2.91509379,0,Unknown
1365,0.103960509,3.668320827,0,Unknown
1366,0.219827567,3.60775831,0,Unknown
1367,0.116504798,2.388348355,0,Unknown
1368,0.181395442,3.795350779,0,Unknown
1369,0.153846302,3.403849427,0,Unknown
1370,0.075630265,3.176471122,0,Unknown
1371,0.115384571,2.82692199,0,Unknown
1372,0.176470652,3.556562373,0,Unknown
1373,0.105000121,3.43500395,0,Unknown
1374,0.13452919,3.565023541,0,Unknown
1375,0.144230714,2.711537419,0,Unknown
1376,0.270386254,3.630901132,0,Unknown
1377,0.158940534,3.417221485,0,Unknown
1378,0.227273003,3.636368044,0,Unknown
1379,0.147058737,2.999998235,0,Unknown
1380,0.156398223,3.511851004,0,Unknown
1381,0.189075591,3.441175748,0,Unknown
1382,0.18090475,3.814075143,0,Unknown
1383,0.114285682,2.82857062,0,Unknown
1384,0.217194649,3.502263711,0,Unknown
1385,0.104803498,3.641921556,0,Unknown
1386,0.062500052,3.187502656,0,Unknown
1387,0.19444439,2.861110316,0,Unknown
1388,0.09574463,2.234041365,0,Unknown
1389,0.120967781,3.120968749,0,Unknown
